HCHO reading,Location,Current Date,Next Date
0.0002449520763396,Colombo Proper,2021-12-27,2021-12-28
0.0002450576515296,Colombo Proper,2021-12-28,2021-12-29
0.0001861325651091,Colombo Proper,2021-12-29,2021-12-30
0.0001274425730867,Colombo Proper,2021-12-30,2021-12-31
0.0001457829379557,Colombo Proper,2021-12-31,2022-01-01
0.0002732007578602,Colombo Proper,2022-01-01,2022-01-02
0.0002140030529972,Colombo Proper,2022-01-02,2022-01-03
,Colombo Proper,2022-01-03,2022-01-04
,Colombo Proper,2022-01-04,2022-01-05
,Colombo Proper,2022-01-05,2022-01-06
0.0003065800440365,Colombo Proper,2022-01-06,2022-01-07
0.0001481951102967,Colombo Proper,2022-01-07,2022-01-08
0.0001524755032041,Colombo Proper,2022-01-08,2022-01-09
0.0001452068254391,Colombo Proper,2022-01-09,2022-01-10
,Colombo Proper,2022-01-10,2022-01-11
0.0001899772027525,Colombo Proper,2022-01-11,2022-01-12
0.0001993524660303,Colombo Proper,2022-01-12,2022-01-13
0.0003054543679779,Colombo Proper,2022-01-13,2022-01-14
0.0002583368599955,Colombo Proper,2022-01-14,2022-01-15
0.0002104716844552,Colombo Proper,2022-01-15,2022-01-16
0.0003012163982798,Colombo Proper,2022-01-16,2022-01-17
0.0002245215608628,Colombo Proper,2022-01-17,2022-01-18
0.000214222456525,Colombo Proper,2022-01-18,2022-01-19
0.0002202367958394,Colombo Proper,2022-01-19,2022-01-20
0.0001283329709802,Colombo Proper,2022-01-20,2022-01-21
,Colombo Proper,2022-01-21,2022-01-22
0.0002774606877738,Colombo Proper,2022-01-22,2022-01-23
0.000193597939248,Colombo Proper,2022-01-23,2022-01-24
0.0001713171485826,Colombo Proper,2022-01-24,2022-01-25
0.0001834710480937,Colombo Proper,2022-01-25,2022-01-26
0.0002131139722477,Colombo Proper,2022-01-26,2022-01-27
0.0002709026067374,Colombo Proper,2022-01-27,2022-01-28
0.0001962702964588,Colombo Proper,2022-01-28,2022-01-29
0.0002728603284361,Colombo Proper,2022-01-29,2022-01-30
0.0003165519454832,Colombo Proper,2022-01-30,2022-01-31
0.0002954652333051,Colombo Proper,2022-01-31,2022-02-01
0.0002924048942024,Colombo Proper,2022-02-01,2022-02-02
0.000246901572451,Colombo Proper,2022-02-02,2022-02-03
3.582195972256424e-07,Colombo Proper,2022-02-03,2022-02-04
0.0002059841821031,Colombo Proper,2022-02-04,2022-02-05
0.0003386893965323,Colombo Proper,2022-02-05,2022-02-06
,Colombo Proper,2022-02-06,2022-02-07
0.0006500630612512,Colombo Proper,2022-02-07,2022-02-08
0.000149502735288,Colombo Proper,2022-02-08,2022-02-09
0.0002932414859561,Colombo Proper,2022-02-09,2022-02-10
,Colombo Proper,2022-02-10,2022-02-11
,Colombo Proper,2022-02-11,2022-02-12
0.0002492903007505,Colombo Proper,2022-02-12,2022-02-13
0.0001832808502081,Colombo Proper,2022-02-13,2022-02-14
6.943415445256418e-05,Colombo Proper,2022-02-14,2022-02-15
0.0002449527091536,Colombo Proper,2022-02-15,2022-02-16
0.0003118394644699,Colombo Proper,2022-02-16,2022-02-17
0.0002076891265197,Colombo Proper,2022-02-17,2022-02-18
0.0002989926916197,Colombo Proper,2022-02-18,2022-02-19
,Colombo Proper,2022-02-19,2022-02-20
0.0001678363707651,Colombo Proper,2022-02-20,2022-02-21
0.0002638510676236,Colombo Proper,2022-02-21,2022-02-22
,Colombo Proper,2022-02-22,2022-02-23
0.0002353659084741,Colombo Proper,2022-02-23,2022-02-24
0.0002581368930631,Colombo Proper,2022-02-24,2022-02-25
0.0003047658858295,Colombo Proper,2022-02-25,2022-02-26
0.0001852717013472,Colombo Proper,2022-02-26,2022-02-27
0.0001869507970714,Colombo Proper,2022-02-27,2022-02-28
0.000168170568242,Colombo Proper,2022-02-28,2022-03-01
0.0003336568439815,Colombo Proper,2022-03-01,2022-03-02
,Colombo Proper,2022-03-02,2022-03-03
,Colombo Proper,2022-03-03,2022-03-04
0.0001306083742627,Colombo Proper,2022-03-04,2022-03-05
0.0002367314640597,Colombo Proper,2022-03-05,2022-03-06
0.0001244626540205,Colombo Proper,2022-03-06,2022-03-07
0.0002541401460047,Colombo Proper,2022-03-07,2022-03-08
0.0002916890989966,Colombo Proper,2022-03-08,2022-03-09
0.0004151204267568,Colombo Proper,2022-03-09,2022-03-10
,Colombo Proper,2022-03-10,2022-03-11
0.0003640472679822,Colombo Proper,2022-03-11,2022-03-12
0.0002525573366176,Colombo Proper,2022-03-12,2022-03-13
0.0002423098280679,Colombo Proper,2022-03-13,2022-03-14
0.0002066257028107,Colombo Proper,2022-03-14,2022-03-15
,Colombo Proper,2022-03-15,2022-03-16
,Colombo Proper,2022-03-16,2022-03-17
0.0001408299017965,Colombo Proper,2022-03-17,2022-03-18
0.000186049657006,Colombo Proper,2022-03-18,2022-03-19
0.0001319042975538,Colombo Proper,2022-03-19,2022-03-20
5.954769162158127e-05,Colombo Proper,2022-03-20,2022-03-21
0.0002239801836584,Colombo Proper,2022-03-21,2022-03-22
0.000108541975613,Colombo Proper,2022-03-22,2022-03-23
9.18776857829536e-05,Colombo Proper,2022-03-23,2022-03-24
0.000159676876316,Colombo Proper,2022-03-24,2022-03-25
0.0002850683208567,Colombo Proper,2022-03-25,2022-03-26
,Colombo Proper,2022-03-26,2022-03-27
0.000249042049217,Colombo Proper,2022-03-27,2022-03-28
0.0002113036406397,Colombo Proper,2022-03-28,2022-03-29
0.0001980891761411,Colombo Proper,2022-03-29,2022-03-30
0.0001312764973352,Colombo Proper,2022-03-30,2022-03-31
0.0001555551093327,Colombo Proper,2022-03-31,2022-04-01
0.0001761931928653,Colombo Proper,2022-04-01,2022-04-02
0.0001405963998943,Colombo Proper,2022-04-02,2022-04-03
0.0001703569748149,Colombo Proper,2022-04-03,2022-04-04
0.0002297686056303,Colombo Proper,2022-04-04,2022-04-05
4.9991247948800566e-05,Colombo Proper,2022-04-05,2022-04-06
0.0001629930408066,Colombo Proper,2022-04-06,2022-04-07
0.0001857936875374,Colombo Proper,2022-04-07,2022-04-08
,Colombo Proper,2022-04-08,2022-04-09
,Colombo Proper,2022-04-09,2022-04-10
,Colombo Proper,2022-04-10,2022-04-11
,Colombo Proper,2022-04-11,2022-04-12
,Colombo Proper,2022-04-12,2022-04-13
0.0003044717250423,Colombo Proper,2022-04-13,2022-04-14
8.205374538833605e-05,Colombo Proper,2022-04-14,2022-04-15
7.748130993148584e-05,Colombo Proper,2022-04-15,2022-04-16
0.0001515852218265,Colombo Proper,2022-04-16,2022-04-17
7.891535287230517e-05,Colombo Proper,2022-04-17,2022-04-18
0.000118469092445,Colombo Proper,2022-04-18,2022-04-19
,Colombo Proper,2022-04-19,2022-04-20
0.0001613819998512,Colombo Proper,2022-04-20,2022-04-21
0.0002217156450816,Colombo Proper,2022-04-21,2022-04-22
,Colombo Proper,2022-04-22,2022-04-23
0.0001954804763636,Colombo Proper,2022-04-23,2022-04-24
0.0001030413872639,Colombo Proper,2022-04-24,2022-04-25
,Colombo Proper,2022-04-25,2022-04-26
0.0001454763492164,Colombo Proper,2022-04-26,2022-04-27
,Colombo Proper,2022-04-27,2022-04-28
0.0001702247955731,Colombo Proper,2022-04-28,2022-04-29
0.0001210862777433,Colombo Proper,2022-04-29,2022-04-30
0.0001227727663618,Colombo Proper,2022-04-30,2022-05-01
0.0003810527459853,Colombo Proper,2022-05-01,2022-05-02
2.5120632799905263e-05,Colombo Proper,2022-05-02,2022-05-03
0.000255781741749,Colombo Proper,2022-05-03,2022-05-04
0.00013243249007,Colombo Proper,2022-05-04,2022-05-05
0.0002784503761985,Colombo Proper,2022-05-05,2022-05-06
,Colombo Proper,2022-05-06,2022-05-07
0.0001245789879718,Colombo Proper,2022-05-07,2022-05-08
5.518234660453233e-05,Colombo Proper,2022-05-08,2022-05-09
0.0002736832600715,Colombo Proper,2022-05-09,2022-05-10
0.000273861030323,Colombo Proper,2022-05-10,2022-05-11
0.000178574209603,Colombo Proper,2022-05-11,2022-05-12
,Colombo Proper,2022-05-12,2022-05-13
,Colombo Proper,2022-05-13,2022-05-14
,Colombo Proper,2022-05-14,2022-05-15
8.314432120215452e-05,Colombo Proper,2022-05-15,2022-05-16
0.0001191861456916,Colombo Proper,2022-05-16,2022-05-17
6.186188251343297e-05,Colombo Proper,2022-05-17,2022-05-18
0.0001694280737546,Colombo Proper,2022-05-18,2022-05-19
0.0001018563365136,Colombo Proper,2022-05-19,2022-05-20
0.0001269854610317,Colombo Proper,2022-05-20,2022-05-21
0.0001035452744245,Colombo Proper,2022-05-21,2022-05-22
0.0001079677357605,Colombo Proper,2022-05-22,2022-05-23
7.447266785207117e-05,Colombo Proper,2022-05-23,2022-05-24
-1.5307273577746595e-06,Colombo Proper,2022-05-24,2022-05-25
0.0001238353213788,Colombo Proper,2022-05-25,2022-05-26
,Colombo Proper,2022-05-26,2022-05-27
,Colombo Proper,2022-05-27,2022-05-28
,Colombo Proper,2022-05-28,2022-05-29
,Colombo Proper,2022-05-29,2022-05-30
,Colombo Proper,2022-05-30,2022-05-31
,Colombo Proper,2022-05-31,2022-06-01
,Colombo Proper,2022-06-01,2022-06-02
0.0001835853997126,Colombo Proper,2022-06-02,2022-06-03
0.000150307099675,Colombo Proper,2022-06-03,2022-06-04
9.414807926921688e-05,Colombo Proper,2022-06-04,2022-06-05
0.0001237584929397,Colombo Proper,2022-06-05,2022-06-06
0.0001682041611953,Colombo Proper,2022-06-06,2022-06-07
,Colombo Proper,2022-06-07,2022-06-08
4.124801901082903e-05,Colombo Proper,2022-06-08,2022-06-09
-8.419194620716341e-06,Colombo Proper,2022-06-09,2022-06-10
0.000133666305349,Colombo Proper,2022-06-10,2022-06-11
,Colombo Proper,2022-06-11,2022-06-12
,Colombo Proper,2022-06-12,2022-06-13
2.5759056943250888e-05,Colombo Proper,2022-06-13,2022-06-14
0.0001211772552382,Colombo Proper,2022-06-14,2022-06-15
0.0002449956825611,Colombo Proper,2022-06-15,2022-06-16
,Colombo Proper,2022-06-16,2022-06-17
0.0001283276927447,Colombo Proper,2022-06-17,2022-06-18
0.0001097707382185,Colombo Proper,2022-06-18,2022-06-19
0.0001444560782518,Colombo Proper,2022-06-19,2022-06-20
5.598069042102164e-05,Colombo Proper,2022-06-20,2022-06-21
0.0001282065965869,Colombo Proper,2022-06-21,2022-06-22
0.0001078351490173,Colombo Proper,2022-06-22,2022-06-23
0.0001041684500254,Colombo Proper,2022-06-23,2022-06-24
,Colombo Proper,2022-06-24,2022-06-25
3.9249972641674216e-05,Colombo Proper,2022-06-25,2022-06-26
0.0001253731642065,Colombo Proper,2022-06-26,2022-06-27
7.708686326257748e-05,Colombo Proper,2022-06-27,2022-06-28
7.225822512719809e-05,Colombo Proper,2022-06-28,2022-06-29
0.0001633230413219,Colombo Proper,2022-06-29,2022-06-30
,Colombo Proper,2022-06-30,2022-07-01
7.553708098895043e-05,Colombo Proper,2022-07-01,2022-07-02
9.99027496473259e-05,Colombo Proper,2022-07-02,2022-07-03
,Colombo Proper,2022-07-03,2022-07-04
5.613288001006535e-05,Colombo Proper,2022-07-04,2022-07-05
0.0001305926767678,Colombo Proper,2022-07-05,2022-07-06
,Colombo Proper,2022-07-06,2022-07-07
,Colombo Proper,2022-07-07,2022-07-08
7.671319464622945e-05,Colombo Proper,2022-07-08,2022-07-09
8.206146864728497e-05,Colombo Proper,2022-07-09,2022-07-10
,Colombo Proper,2022-07-10,2022-07-11
,Colombo Proper,2022-07-11,2022-07-12
6.704650979059643e-06,Colombo Proper,2022-07-12,2022-07-13
5.6466770206948375e-05,Colombo Proper,2022-07-13,2022-07-14
0.0001044581712675,Colombo Proper,2022-07-14,2022-07-15
,Colombo Proper,2022-07-15,2022-07-16
,Colombo Proper,2022-07-16,2022-07-17
,Colombo Proper,2022-07-17,2022-07-18
,Colombo Proper,2022-07-18,2022-07-19
,Colombo Proper,2022-07-19,2022-07-20
0.0001383958651517,Colombo Proper,2022-07-20,2022-07-21
,Colombo Proper,2022-07-21,2022-07-22
,Colombo Proper,2022-07-22,2022-07-23
8.822001896596733e-05,Colombo Proper,2022-07-23,2022-07-24
,Colombo Proper,2022-07-24,2022-07-25
4.305931188681326e-05,Colombo Proper,2022-07-25,2022-07-26
0.0002091900720085,Colombo Proper,2022-07-26,2022-07-27
,Colombo Proper,2022-07-27,2022-07-28
0.0002729428244856,Colombo Proper,2022-07-28,2022-07-29
,Colombo Proper,2022-07-29,2022-07-30
0.0001202865665086,Colombo Proper,2022-07-30,2022-07-31
3.971577425658494e-05,Colombo Proper,2022-07-31,2022-08-01
,Colombo Proper,2022-08-01,2022-08-02
,Colombo Proper,2022-08-02,2022-08-03
,Colombo Proper,2022-08-03,2022-08-04
,Colombo Proper,2022-08-04,2022-08-05
0.0001871836276022,Colombo Proper,2022-08-05,2022-08-06
-8.888445964777543e-05,Colombo Proper,2022-08-06,2022-08-07
0.0001186620414866,Colombo Proper,2022-08-07,2022-08-08
0.0001173246342255,Colombo Proper,2022-08-08,2022-08-09
3.577834263232899e-05,Colombo Proper,2022-08-09,2022-08-10
0.0001175267727031,Colombo Proper,2022-08-10,2022-08-11
5.021919417175698e-05,Colombo Proper,2022-08-11,2022-08-12
9.896694818219026e-05,Colombo Proper,2022-08-12,2022-08-13
0.000119389931679,Colombo Proper,2022-08-13,2022-08-14
0.000144861074528,Colombo Proper,2022-08-14,2022-08-15
0.0001983977320966,Colombo Proper,2022-08-15,2022-08-16
0.0002271587709642,Colombo Proper,2022-08-16,2022-08-17
,Colombo Proper,2022-08-17,2022-08-18
0.0001544886566656,Colombo Proper,2022-08-18,2022-08-19
0.0001293053248016,Colombo Proper,2022-08-19,2022-08-20
8.627663142205373e-05,Colombo Proper,2022-08-20,2022-08-21
1.5000461895482705e-05,Colombo Proper,2022-08-21,2022-08-22
5.010618618651504e-05,Colombo Proper,2022-08-22,2022-08-23
0.0001283124504349,Colombo Proper,2022-08-23,2022-08-24
4.451051588118692e-05,Colombo Proper,2022-08-24,2022-08-25
0.0001011638014948,Colombo Proper,2022-08-25,2022-08-26
,Colombo Proper,2022-08-26,2022-08-27
,Colombo Proper,2022-08-27,2022-08-28
4.618392822722968e-05,Colombo Proper,2022-08-28,2022-08-29
6.686288312300899e-05,Colombo Proper,2022-08-29,2022-08-30
0.0002854885921046,Colombo Proper,2022-08-30,2022-08-31
,Colombo Proper,2022-08-31,2022-09-01
1.565693229198301e-05,Colombo Proper,2022-09-01,2022-09-02
,Colombo Proper,2022-09-02,2022-09-03
0.0001641597048961,Colombo Proper,2022-09-03,2022-09-04
8.963632004252892e-05,Colombo Proper,2022-09-04,2022-09-05
,Colombo Proper,2022-09-05,2022-09-06
-6.792699338687377e-07,Colombo Proper,2022-09-06,2022-09-07
,Colombo Proper,2022-09-07,2022-09-08
-9.762795257692532e-05,Colombo Proper,2022-09-08,2022-09-09
0.0002011365078404,Colombo Proper,2022-09-09,2022-09-10
9.526850211364746e-05,Colombo Proper,2022-09-10,2022-09-11
2.9657231478593723e-05,Colombo Proper,2022-09-11,2022-09-12
0.000117942357241,Colombo Proper,2022-09-12,2022-09-13
-2.814454906639953e-05,Colombo Proper,2022-09-13,2022-09-14
0.0001194556631222,Colombo Proper,2022-09-14,2022-09-15
0.000118353033685,Colombo Proper,2022-09-15,2022-09-16
6.67730233906734e-05,Colombo Proper,2022-09-16,2022-09-17
0.0001177904513994,Colombo Proper,2022-09-17,2022-09-18
,Colombo Proper,2022-09-18,2022-09-19
,Colombo Proper,2022-09-19,2022-09-20
6.779620784954384e-05,Colombo Proper,2022-09-20,2022-09-21
9.969666763326336e-05,Colombo Proper,2022-09-21,2022-09-22
-8.3641799090739e-06,Colombo Proper,2022-09-22,2022-09-23
4.330000450661065e-05,Colombo Proper,2022-09-23,2022-09-24
0.0001142477185194,Colombo Proper,2022-09-24,2022-09-25
0.0001264227674242,Colombo Proper,2022-09-25,2022-09-26
0.0001198471071494,Colombo Proper,2022-09-26,2022-09-27
8.919575350173417e-05,Colombo Proper,2022-09-27,2022-09-28
9.7659064560315e-05,Colombo Proper,2022-09-28,2022-09-29
-3.93390734326406e-05,Colombo Proper,2022-09-29,2022-09-30
,Colombo Proper,2022-09-30,2022-10-01
4.887545280632972e-05,Colombo Proper,2022-10-01,2022-10-02
0.0001337392812515,Colombo Proper,2022-10-02,2022-10-03
,Colombo Proper,2022-10-03,2022-10-04
0.0002220959406469,Colombo Proper,2022-10-04,2022-10-05
0.0001123306889854,Colombo Proper,2022-10-05,2022-10-06
0.0001200957438759,Colombo Proper,2022-10-06,2022-10-07
,Colombo Proper,2022-10-07,2022-10-08
0.0001594884198312,Colombo Proper,2022-10-08,2022-10-09
3.742045062930536e-05,Colombo Proper,2022-10-09,2022-10-10
0.0001419139244152,Colombo Proper,2022-10-10,2022-10-11
6.093067180363016e-05,Colombo Proper,2022-10-11,2022-10-12
,Colombo Proper,2022-10-12,2022-10-13
,Colombo Proper,2022-10-13,2022-10-14
,Colombo Proper,2022-10-14,2022-10-15
,Colombo Proper,2022-10-15,2022-10-16
-3.318492890599806e-05,Colombo Proper,2022-10-16,2022-10-17
,Colombo Proper,2022-10-17,2022-10-18
,Colombo Proper,2022-10-18,2022-10-19
0.0001370929537762,Colombo Proper,2022-10-19,2022-10-20
7.301117473730344e-05,Colombo Proper,2022-10-20,2022-10-21
,Colombo Proper,2022-10-21,2022-10-22
,Colombo Proper,2022-10-22,2022-10-23
,Colombo Proper,2022-10-23,2022-10-24
,Colombo Proper,2022-10-24,2022-10-25
8.680718300411579e-05,Colombo Proper,2022-10-25,2022-10-26
0.0001734407756739,Colombo Proper,2022-10-26,2022-10-27
0.0001996004798047,Colombo Proper,2022-10-27,2022-10-28
0.0001792547375478,Colombo Proper,2022-10-28,2022-10-29
0.0002761884564086,Colombo Proper,2022-10-29,2022-10-30
0.0001309716753479,Colombo Proper,2022-10-30,2022-10-31
0.0001119143780524,Colombo Proper,2022-10-31,2022-11-01
,Colombo Proper,2022-11-01,2022-11-02
3.077457940725442e-05,Colombo Proper,2022-11-02,2022-11-03
0.0004343863741839,Colombo Proper,2022-11-03,2022-11-04
8.559237242551563e-05,Colombo Proper,2022-11-04,2022-11-05
,Colombo Proper,2022-11-05,2022-11-06
0.0002227222410172,Colombo Proper,2022-11-06,2022-11-07
,Colombo Proper,2022-11-07,2022-11-08
0.0001723126037669,Colombo Proper,2022-11-08,2022-11-09
0.000141347038108,Colombo Proper,2022-11-09,2022-11-10
,Colombo Proper,2022-11-10,2022-11-11
,Colombo Proper,2022-11-11,2022-11-12
,Colombo Proper,2022-11-12,2022-11-13
0.0001036606468695,Colombo Proper,2022-11-13,2022-11-14
0.0001491014192855,Colombo Proper,2022-11-14,2022-11-15
,Colombo Proper,2022-11-15,2022-11-16
0.0002833004723424,Colombo Proper,2022-11-16,2022-11-17
0.0001442376487557,Colombo Proper,2022-11-17,2022-11-18
0.0001904435901629,Colombo Proper,2022-11-18,2022-11-19
,Colombo Proper,2022-11-19,2022-11-20
,Colombo Proper,2022-11-20,2022-11-21
,Colombo Proper,2022-11-21,2022-11-22
0.0001511303440183,Colombo Proper,2022-11-22,2022-11-23
7.857260077207959e-05,Colombo Proper,2022-11-23,2022-11-24
0.0001040901177472,Colombo Proper,2022-11-24,2022-11-25
9.986190039853192e-05,Colombo Proper,2022-11-25,2022-11-26
0.0002081014431352,Colombo Proper,2022-11-26,2022-11-27
0.0001935237504272,Colombo Proper,2022-11-27,2022-11-28
8.13541344469962e-05,Colombo Proper,2022-11-28,2022-11-29
0.0002419659606366,Colombo Proper,2022-11-29,2022-11-30
0.0001900755759192,Colombo Proper,2022-11-30,2022-12-01
0.0002267515752639,Colombo Proper,2022-12-01,2022-12-02
0.0001873431536758,Colombo Proper,2022-12-02,2022-12-03
0.0001465157492286,Colombo Proper,2022-12-03,2022-12-04
9.463952468845655e-05,Colombo Proper,2022-12-04,2022-12-05
0.0001820833268962,Colombo Proper,2022-12-05,2022-12-06
0.0001284734461699,Colombo Proper,2022-12-06,2022-12-07
,Colombo Proper,2022-12-07,2022-12-08
,Colombo Proper,2022-12-08,2022-12-09
,Colombo Proper,2022-12-09,2022-12-10
,Colombo Proper,2022-12-10,2022-12-11
,Colombo Proper,2022-12-11,2022-12-12
,Colombo Proper,2022-12-12,2022-12-13
0.0001568694436659,Colombo Proper,2022-12-13,2022-12-14
0.0002459941971244,Colombo Proper,2022-12-14,2022-12-15
6.553380434996898e-05,Colombo Proper,2022-12-15,2022-12-16
0.0001918605117242,Colombo Proper,2022-12-16,2022-12-17
0.0002522981385178,Colombo Proper,2022-12-17,2022-12-18
,Colombo Proper,2022-12-18,2022-12-19
,Colombo Proper,2022-12-19,2022-12-20
0.0001248609316056,Colombo Proper,2022-12-20,2022-12-21
,Colombo Proper,2022-12-21,2022-12-22
0.000193590239578,Colombo Proper,2022-12-22,2022-12-23
,Colombo Proper,2022-12-23,2022-12-24
1.7986231245991374e-05,Colombo Proper,2022-12-24,2022-12-25
,Colombo Proper,2022-12-25,2022-12-26
0.0001106029186976,Colombo Proper,2022-12-26,2022-12-27
0.0001678065632554,Colombo Proper,2022-12-27,2022-12-28
0.0001702071877245,Colombo Proper,2022-12-28,2022-12-29
